chrX	3532410	3641661	uc010nde.1	0	-	3540240	3641294	0	9	4576,149,78,58,96,120,264,169,533,	0,7807,11445,16889,22049,37482,50779,70228,108718,
chrX	3745570	3757433	uc004crj.2	0	-	3745570	3745570	0	4	249,59,47,887,	0,912,1127,10976,
chrX	3745570	3810322	uc010ndf.1	0	-	3745570	3745570	0	4	249,59,29,517,	0,912,50248,64235,
chrX	3756546	3771895	uc004crk.1	0	-	3756546	3756546	0	2	887,514,	0,14835,
chrX	3781067	3791615	uc004crl.2	0	-	3782897	3791606	0	3	1901,207,73,	0,7763,10475,
chrX	3819491	3830041	uc004crn.2	0	-	3821321	3830032	0	3	1901,207,73,	0,7765,10477,
chrX	3830865	3848748	uc010ndg.1	0	-	3830865	3830865	0	3	745,857,514,	0,2551,17369,
chrX	3833388	3848748	uc004cro.1	0	-	3833388	3833388	0	2	885,514,	0,14846,
chrX	5818082	6079812	uc004crp.1	0	-	5820857	6079507	0	6	3625,790,186,153,60,777,	0,13035,19012,139238,142649,260953,
chrX	5818082	6155116	uc010ndh.1	0	-	5820857	6079507	0	6	3625,790,186,153,777,196,	0,13035,19012,139238,260953,336838,
chrX	5818082	6155888	uc004crq.1	0	-	5820857	6079507	0	6	3625,790,186,153,777,159,	0,13035,19012,139238,260953,337647,
chrX	5818082	6155888	uc010ndi.1	0	-	5820857	6079507	0	7	3625,790,186,111,153,777,159,	0,13035,19012,101370,139238,260953,337647,
chrX	5818082	6156706	uc004crr.1	0	-	5820857	6079507	0	6	3625,790,186,153,777,125,	0,13035,19012,139238,260953,338499,
chrX	5818082	6156706	uc010ndj.1	0	-	5820857	6079507	0	7	3625,790,186,153,777,307,125,	0,13035,19012,139238,260953,297441,338499,
chrX	6461658	6463159	uc004crs.1	0	-	6461785	6462538	0	3	586,248,161,	0,778,1340,
chrX	6461689	6463159	uc010ndk.1	0	-	6461691	6462538	0	4	103,271,248,161,	0,284,747,1309,
chrX	6461699	6462684	uc004cru.1	0	-	6461785	6462538	0	3	110,375,248,	0,170,737,
chrX	6976960	7076189	uc004crv.1	0	-	6978336	7076112	0	4	1553,230,219,96,	0,28300,56700,99133,
chrX	6976960	7076189	uc010ndl.1	0	-	6978499	7076154	0	3	1553,219,96,	0,56700,99133,
chrX	7075292	7181377	uc004crw.2	0	+	7075292	7075292	0	3	351,129,141,	0,43628,105944,
chrX	7076047	7181377	uc004crx.1	0	+	7076047	7076047	0	3	77,129,141,	0,42873,105189,
chrX	7147471	7282682	uc004cry.2	0	+	7147716	7278302	0	10	256,141,122,123,424,137,138,160,122,4754,	0,33765,37811,38035,39918,56520,85615,105908,114555,130457,
chrX	7180284	7181377	uc010ndm.1	0	+	7180284	7180284	0	2	98,141,	0,952,
chrX	7770302	7772184	uc004crz.1	0	+	7771244	7772057	0	3	73,248,646,	0,796,1236,
chrX	7771098	7772183	uc010ndn.1	0	+	7771244	7772154	0	3	248,271,133,	0,440,952,
chrX	7826803	7855443	uc004csa.1	0	-	7828726	7854160	0	8	865,1184,153,66,136,95,193,117,	0,871,3226,13265,22950,23241,27177,28523,
chrX	8097984	8099308	uc004csb.1	0	-	8098072	8098684	0	3	406,248,161,	0,598,1163,
chrX	8392870	8394551	uc010ndo.1	0	+	8393491	8394424	0	4	161,248,285,391,	0,475,915,1290,
chrX	8393345	8394346	uc004csd.1	0	+	8393491	8394346	0	3	248,255,156,	0,440,845,
chrX	8393345	8394510	uc004cse.1	0	+	8393491	8394424	0	3	248,375,110,	0,440,1055,
chrX	8393345	8394520	uc010ndp.1	0	+	8393491	8394518	0	3	248,271,103,	0,440,1072,
chrX	8456914	8660227	uc004csf.1	0	-	8461035	8660077	0	14	4180,142,221,172,95,147,145,206,130,185,223,63,48,357,	0,5445,6717,7897,10790,25078,39358,41625,56393,58920,68160,94734,170824,202956,
chrX	8718836	8729424	uc004csg.1	0	-	8719351	8728212	0	10	377,100,99,343,115,32,121,129,129,73,	0,484,2862,4282,5472,7354,7563,8170,9285,10515,
chrX	8953036	8961351	uc004csh.1	0	-	8953555	8961162	0	8	382,100,99,112,85,32,121,352,	0,488,2872,4311,5126,7134,7345,7963,
chrX	8953036	8962168	uc004csi.1	0	-	8953555	8961027	0	9	382,100,99,112,100,32,121,117,276,	0,488,2872,4311,5265,7134,7345,7963,8856,
chrX	8953036	9092647	uc004csj.1	0	-	8953555	8961027	0	11	382,100,99,112,100,32,121,117,157,108,314,	0,488,2872,4311,5265,7134,7345,7963,57583,137801,139297,
chrX	9333384	9333438	uc004csk.1	0	-	9333384	9333384	0	1	54,	0,
chrX	9335399	9335428	uc004csl.1	0	-	9335399	9335399	0	1	29,	0,
chrX	9337217	9337253	uc004csm.1	0	-	9337217	9337217	0	1	36,	0,
chrX	9338192	9338221	uc004csn.1	0	-	9338192	9338192	0	1	29,	0,
chrX	9339237	9339266	uc004cso.1	0	-	9339237	9339237	0	1	29,	0,
chrX	9339647	9339684	uc004csp.1	0	-	9339647	9339647	0	1	37,	0,
chrX	9391334	9647778	uc010ndq.1	0	+	9581626	9644286	0	18	168,70,88,145,108,146,259,133,142,64,98,61,122,75,128,166,102,3519,	0,38485,176978,190250,190920,220748,224722,228284,228818,229854,230027,234074,241698,245953,246338,248316,251607,252925,
chrX	9391334	9647778	uc004csq.2	0	+	9582304	9644286	0	18	168,70,135,88,108,146,259,133,142,64,98,61,122,75,128,166,102,3519,	0,38485,71605,176978,190920,220748,224722,228284,228818,229854,230027,234074,241698,245953,246338,248316,251607,252925,
chrX	9391334	9647778	uc010ndr.1	0	+	9582304	9644286	0	17	168,70,88,108,146,259,133,142,64,98,61,122,75,128,166,102,3519,	0,38485,176978,190920,220748,224722,228284,228818,229854,230027,234074,241698,245953,246338,248316,251607,252925,
chrX	9393038	9647778	uc004csr.1	0	+	9581626	9644286	0	18	449,70,88,145,108,146,259,133,142,64,98,61,122,75,128,166,102,3519,	0,36781,175274,188546,189216,219044,223018,226580,227114,228150,228323,232370,239994,244249,244634,246612,249903,251221,
chrX	9611430	9647778	uc004css.1	0	+	9612018	9644286	0	13	798,259,133,142,64,98,61,122,75,128,166,102,3519,	0,4626,8188,8722,9758,9931,13978,21602,25857,26242,28220,31511,32829,
chrX	9653453	9693917	uc004cst.1	0	-	9653785	9693917	0	9	427,235,118,109,110,93,95,110,310,	0,14071,15924,18151,20630,23160,33918,35303,40154,
chrX	9714495	9877481	uc004csu.1	0	+	9714585	9874977	0	10	255,152,132,2341,101,696,552,172,273,2771,	0,87196,104521,107902,111734,145719,150678,152739,158185,160215,
chrX	9840473	9877481	uc004csv.1	0	+	9860818	9874977	0	6	154,696,552,172,270,2771,	0,19741,24700,26761,32210,34237,
chrX	9840722	9877481	uc004csw.1	0	+	9860818	9874977	0	6	545,696,552,172,273,2771,	0,19492,24451,26512,31958,33988,
chrX	9943794	10072518	uc004csx.2	0	+	9991578	10069541	0	23	104,110,204,77,80,130,150,74,243,90,566,121,75,87,193,174,152,166,165,93,228,128,3044,	0,47690,51532,63044,63970,75016,78377,82751,94023,100663,101369,106864,108510,109269,110359,112233,112802,114201,118677,120878,122954,123658,125680,
chrX	9943794	10072518	uc010nds.1	0	+	10044491	10069541	0	24	104,110,204,77,80,130,362,150,74,243,90,566,121,75,87,193,174,152,166,165,93,228,128,3044,	0,47690,51532,63044,63970,75016,76897,78377,82751,94023,100663,101369,106864,108510,109269,110359,112233,112802,114201,118677,120878,122954,123658,125680,
chrX	10007764	10072518	uc010ndt.1	0	+	10007764	10007764	0	20	80,130,150,74,243,90,566,11,121,75,87,193,174,152,166,165,93,228,128,3044,	0,11046,14407,18781,30053,36693,37399,40723,42894,44540,45299,46389,48263,48832,50231,54707,56908,58984,59688,61710,
chrX	10084984	10165699	uc004csy.2	0	+	10113072	10161624	0	13	156,263,155,100,188,123,207,81,546,187,399,217,4166,	0,1344,28077,30570,37966,40994,49413,49751,51100,55522,56736,63716,76549,
chrX	10373595	10403201	uc004cta.2	0	-	10377407	10403071	0	5	4161,208,162,144,539,	0,9314,14090,24141,29067,
chrX	10373595	10403201	uc004ctb.2	0	-	10377407	10402783	0	6	4161,208,162,144,128,188,	0,9314,14090,24141,29067,29418,
chrX	10373595	10403201	uc004csz.2	0	-	10377407	10403147	0	6	4161,208,162,144,128,83,	0,9314,14090,24141,29067,29523,
chrX	10373595	10434525	uc004ctc.2	0	-	10377407	10429503	0	9	4161,208,162,144,128,149,108,153,70,	0,9314,14090,24141,29067,36924,50028,55851,60860,
chrX	10373595	10493112	uc004ctd.2	0	-	10377407	10410665	0	9	4161,208,162,144,128,149,108,96,43,	0,9314,14090,24141,29067,36924,50028,77536,119474,
chrX	10373595	10504958	uc004cte.2	0	-	10377407	10495587	0	10	4161,208,162,144,128,149,108,96,716,135,	0,9314,14090,24141,29067,36924,50028,77536,121332,131228,
chrX	10373595	10548674	uc004ctg.2	0	-	10377407	10495587	0	10	4161,208,162,144,128,149,108,96,716,345,	0,9314,14090,24141,29067,36924,50028,77536,121332,174734,
chrX	10373595	10548674	uc004cth.2	0	-	10377407	10495587	0	10	4161,208,162,144,128,149,108,96,602,345,	0,9314,14090,24141,29067,36924,50028,77536,121446,174734,
chrX	10373595	10605779	uc004ctk.2	0	-	10377407	10495587	0	10	4161,208,162,144,128,149,108,96,716,275,	0,9314,14090,24141,29067,36924,50028,77536,121332,231909,
chrX	10373595	10761730	uc004cti.2	0	-	10377407	10495587	0	10	4161,208,162,144,128,149,108,96,716,137,	0,9314,14090,24141,29067,36924,50028,77536,121332,387998,
chrX	10373595	10761730	uc004ctj.2	0	-	10377407	10495587	0	11	4161,208,162,144,128,149,108,96,716,130,137,	0,9314,14090,24141,29067,36924,50028,77536,121332,174734,387998,
chrX	10397320	10403201	uc004ctl.1	0	-	10397551	10403071	0	2	560,539,	0,5342,
chrX	10397320	10495643	uc004ctm.1	0	-	10397551	10495587	0	7	560,128,149,108,153,96,716,	0,5342,13199,26303,32126,53811,97607,
chrX	10397320	10495643	uc004ctn.1	0	-	10397551	10495587	0	6	560,128,149,108,96,716,	0,5342,13199,26303,53811,97607,
chrX	10397320	10495643	uc004cto.1	0	-	10397551	10495587	0	6	560,128,149,108,96,602,	0,5342,13199,26303,53811,97721,
chrX	10402662	10434525	uc004ctp.1	0	-	10402662	10402662	0	4	128,108,153,70,	0,20961,26784,31793,
chrX	10402662	10434684	uc004ctq.1	0	-	10402663	10429503	0	5	128,149,108,153,229,	0,7857,20961,26784,31793,
chrX	10402662	10435321	uc004ctr.1	0	-	10402663	10429503	0	6	128,149,108,153,70,20,	0,7857,20961,26784,31793,32639,
chrX	10402662	10435321	uc010ndu.1	0	-	10402663	10429503	0	5	128,149,108,153,20,	0,7857,20961,26784,32639,
chrX	10402662	10435321	uc010ndv.1	0	-	10402663	10410665	0	4	128,149,108,20,	0,7857,20961,32639,
chrX	10402662	10493112	uc010ndw.1	0	-	10402663	10410665	0	6	128,149,108,96,122,43,	0,7857,20961,48469,78500,90407,
chrX	10402662	10493112	uc004cts.1	0	-	10402663	10429503	0	6	128,149,108,153,96,43,	0,7857,20961,26784,48469,90407,
chrX	10403201	10429599	uc010ndx.1	0	-	10403201	10403201	0	5	32,149,108,214,153,	0,7318,20422,25510,26245,
chrX	10403201	10495643	uc004ctt.2	0	-	10403202	10495587	0	6	32,149,108,153,96,716,	0,7318,20422,26245,47930,91726,
chrX	10403201	10495643	uc004ctu.2	0	-	10403202	10495587	0	5	32,149,108,96,716,	0,7318,20422,47930,91726,
chrX	10403201	10495643	uc004ctv.2	0	-	10403202	10495587	0	6	32,149,108,153,96,602,	0,7318,20422,26245,47930,91840,
chrX	10403201	10495643	uc004ctw.2	0	-	10403202	10495587	0	5	32,149,108,96,602,	0,7318,20422,47930,91840,
chrX	10403201	10495643	uc010ndy.1	0	-	10403202	10495587	0	4	32,149,96,716,	0,7318,47930,91726,
chrX	10426856	10428872	uc004ctx.1	0	-	10426856	10426856	0	1	2016,	0,
chrX	10429446	10493112	uc010ndz.1	0	-	10429446	10429446	0	2	153,43,	0,63623,
chrX	10433384	10495643	uc004cty.2	0	-	10434480	10495587	0	3	1141,96,602,	0,17747,61657,
chrX	10434455	10493112	uc004ctz.1	0	-	10434455	10434455	0	3	70,96,43,	0,16676,58614,
chrX	10434455	10495643	uc004cua.1	0	-	10434455	10434455	0	4	70,96,231,716,	0,16676,23467,60472,
chrX	10434455	10495643	uc004cub.1	0	-	10434480	10495587	0	3	70,96,716,	0,16676,60472,
chrX	10493107	10495202	uc010nea.1	0	-	10493107	10493107	0	2	134,39,	0,2056,
chrX	10493107	10495643	uc004cuc.1	0	-	10493496	10495587	0	2	395,716,	0,1820,
chrX	10493107	10495643	uc004cud.1	0	-	10493211	10495587	0	2	158,716,	0,1820,
chrX	10493107	10495643	uc004cue.1	0	-	10493496	10495587	0	2	395,602,	0,1934,
chrX	10493107	10495643	uc004cuf.1	0	-	10493211	10495587	0	2	158,602,	0,1934,
chrX	10495041	10517983	uc004cug.1	0	-	10495041	10495587	0	2	602,357,	0,22585,
chrX	10891412	11035031	uc004cuh.2	0	-	10891412	10891412	0	4	572,106,55,90,	0,92564,130754,143529,
chrX	10897931	11039179	uc004cui.1	0	-	10897931	10897931	0	4	648,101,90,256,	0,86045,137010,140992,
chrX	11039335	11051122	uc004cuk.2	0	+	11040101	11049851	0	7	224,142,152,149,120,87,1470,	0,724,3540,5972,7206,9612,10317,
chrX	11039335	11051122	uc004cuj.2	0	+	11040101	11049851	0	7	166,142,152,149,120,87,1470,	0,724,3540,5972,7206,9612,10317,
chrX	11039382	11051122	uc004cul.1	0	+	11040101	11049851	0	7	82,142,152,149,120,87,1470,	0,677,3493,5925,7159,9565,10270,
chrX	11065583	11194016	uc004cum.1	0	-	11066903	11182727	0	13	1988,81,269,98,180,149,151,56,196,257,72,160,290,	0,4690,6437,18986,31962,40557,41759,44520,48693,51185,59382,117005,128143,
chrX	11065583	11355814	uc004cun.1	0	-	11066903	11355636	0	13	1988,81,269,98,180,149,151,56,196,257,72,160,226,	0,4690,6437,18986,31962,40557,41759,44520,48693,51185,59382,117005,290005,
chrX	11065583	11593742	uc004cup.1	0	-	11066903	11592869	0	13	1988,81,269,98,180,149,151,56,196,257,72,160,1461,	0,4690,6437,18986,31962,40557,41759,44520,48693,51185,59382,117005,526698,
chrX	11065583	11593742	uc004cuo.1	0	-	11065583	11065583	0	15	1988,81,269,90,98,180,149,151,56,196,257,72,160,96,1461,	0,4690,6437,11087,18986,31962,40557,41759,44520,48693,51185,59382,117005,152840,526698,
chrX	11071437	11218519	uc010neb.1	0	-	11071898	11218477	0	11	852,98,180,149,151,56,196,257,72,160,96,	0,13132,26108,34703,35905,38666,42839,45331,53528,111151,146986,
chrX	11071437	11593742	uc004cur.1	0	-	11071898	11592869	0	11	852,98,180,149,151,56,196,257,72,160,1461,	0,13132,26108,34703,35905,38666,42839,45331,53528,111151,520844,
chrX	11221453	11228802	uc004cus.1	0	+	11222829	11228653	0	7	56,66,48,42,42,426,155,	0,1364,3366,4690,4823,5135,7194,
chrX	11221453	11228802	uc004cut.1	0	+	11222829	11228653	0	6	56,66,48,42,426,155,	0,1364,3366,4823,5135,7194,
chrX	11221453	11228802	uc004cuu.1	0	+	11222829	11228653	0	5	56,66,42,426,155,	0,1364,4823,5135,7194,
chrX	11686198	11696017	uc004cuv.1	0	+	11686303	11693849	0	9	207,83,96,101,83,123,161,159,2511,	0,1634,2244,2678,3341,3971,4678,5621,7308,
chrX	11686198	11703793	uc004cuw.1	0	+	11686303	11703119	0	13	207,83,96,101,83,123,161,159,263,110,100,85,774,	0,1634,2244,2678,3341,3971,4678,5621,7308,10414,13997,14462,16821,
chrX	11686198	11703793	uc004cux.1	0	+	11686397	11703119	0	12	207,96,101,83,123,161,159,263,110,100,85,774,	0,2244,2678,3341,3971,4678,5621,7308,10414,13997,14462,16821,
chrX	11687681	11703793	uc004cuy.1	0	+	11690202	11703119	0	12	234,96,101,83,123,161,159,263,110,100,85,774,	0,761,1195,1858,2488,3195,4138,5825,8931,12514,12979,15338,
chrX	12066505	12650450	uc004cuz.1	0	+	12067011	12648573	0	17	547,117,161,103,46,105,108,132,120,137,127,90,183,139,1065,1290,1882,	0,360214,471255,476313,536397,545017,547631,551729,555869,563408,565893,568360,569003,571933,577603,579035,582063,
chrX	12719413	12752264	uc004cva.1	0	+	12719537	12750836	0	7	246,193,99,125,174,160,1521,	0,7833,17860,18648,28133,29270,31330,
chrX	12719413	12752264	uc004cvb.1	0	+	12719537	12750836	0	7	246,184,99,125,174,160,1521,	0,7833,17860,18648,28133,29270,31330,
chrX	12727246	12752264	uc010nec.1	0	+	12727325	12750836	0	5	193,99,125,160,1521,	0,10027,10815,21437,23497,
chrX	12795122	12818401	uc004cvc.1	0	+	12795618	12816698	0	3	41,101,4850,	0,398,18429,
chrX	12834678	12851209	uc004cve.1	0	+	12834746	12850206	0	2	71,4126,	0,12405,
chrX	12834678	12851209	uc004cvd.1	0	+	12838425	12850206	0	3	71,137,4126,	0,3667,12405,
chrX	12903145	12905267	uc004cvf.1	0	+	12904301	12904851	0	3	63,116,451,	0,1140,1671,
chrX	12963657	12972721	uc004cvh.1	0	-	12966480	12971829	0	8	401,88,109,115,32,121,129,142,	0,2798,4190,5140,7300,7510,8111,8922,
chrX	12963657	12972721	uc004cvg.2	0	-	12966480	12971829	0	7	2886,109,115,32,121,129,142,	0,4190,5140,7300,7510,8111,8922,
chrX	13246688	13248447	uc010ned.1	0	-	13246906	13247974	0	1	1759,	0,
